InicioPeriodo,FimPeriodo,Segmento,Modalidade,Posicao,InstituicaoFinanceira,TaxaJurosAoMes,TaxaJurosAoAno
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,42,BCO AGIBANK S.A.,17.6,599.54
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,41,BCO AGIBANK S.A.,17.6,599.54
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,58,OMNI BANCO S.A.,17.8,614.35
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,43,BCO AGIBANK S.A.,17.84,616.82
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,43,VIA CERTA FINANCIADORA S.A. - CFI,17.85,617.99
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,BANCO ORIGINAL,17.85,617.96
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,VIA CERTA FINANCIADORA S.A. - CFI,17.87,619.24
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,VIA CERTA FINANCIADORA S.A. - CFI,17.89,620.91
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,VIA CERTA FINANCIADORA S.A. - CFI,17.94,624.6
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,VIA CERTA FINANCIADORA S.A. - CFI,18.0,628.65
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,56,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,56,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,56,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,42,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,43,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,58,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,56,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,61,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,59,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO DO EST. DE SE S.A.,18.05,632.83
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO DO EST. DE SE S.A.,18.05,632.84
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,PEFISA S.A. - C.F.I.,18.06,633.5
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO CETELEM S.A.,18.06,633.26
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,PEFISA S.A. - C.F.I.,18.06,633.41
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,PEFISA S.A. - C.F.I.,18.06,633.5
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,PEFISA S.A. - C.F.I.,18.06,633.5
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,PEFISA S.A. - C.F.I.,18.06,633.51
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,PEFISA S.A. - C.F.I.,18.06,633.39
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,PEFISA S.A. - C.F.I.,18.06,633.54
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,PEFISA S.A. - C.F.I.,18.07,633.69
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,PEFISA S.A. - C.F.I.,18.07,633.63
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,PEFISA S.A. - C.F.I.,18.07,633.73
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,PEFISA S.A. - C.F.I.,18.07,633.59
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,PEFISA S.A. - C.F.I.,18.07,633.73
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,PEFISA S.A. - C.F.I.,18.07,633.61
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,43,PEFISA S.A. - C.F.I.,18.07,633.69
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,PEFISA S.A. - C.F.I.,18.07,633.63
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,PEFISA S.A. - C.F.I.,18.07,633.61
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,PEFISA S.A. - C.F.I.,18.07,633.8
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,PEFISA S.A. - C.F.I.,18.07,633.63
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BANCO ORIGINAL,18.18,642.45
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO AGIBANK S.A.,18.22,645.59
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO AGIBANK S.A.,18.22,645.59
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,VIA CERTA FINANCIADORA S.A. - CFI,18.3,651.48
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.33,653.87
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.34,654.15
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO BV S.A.,18.35,655.41
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO BV S.A.,18.35,655.35
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO ORIGINAL,18.35,655.39
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,OMNI BANCO S.A.,18.35,655.18
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,VIA CERTA FINANCIADORA S.A. - CFI,18.38,657.39
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,VIA CERTA FINANCIADORA S.A. - CFI,18.4,658.8
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO ORIGINAL,18.43,661.18
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO BV S.A.,18.46,663.79
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.47,664.2
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,44,VIA CERTA FINANCIADORA S.A. - CFI,18.47,664.61
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO BV S.A.,18.48,665.38
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - parcelado - Pré-fixado,60,OMNI BANCO S.A.,18.48,664.85
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,VIA CERTA FINANCIADORA S.A. - CFI,18.49,665.63
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.49,665.78
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,VIA CERTA FINANCIADORA S.A. - CFI,18.49,666.22
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BCO MODAL S.A.,18.5,666.36
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BCO MODAL S.A.,18.5,666.36
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.5,666.82
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO MODAL S.A.,18.5,666.36
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BCO BV S.A.,18.51,667.83
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO BV S.A.,18.52,668.21
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BCO BV S.A.,18.52,668.19
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO MODAL S.A.,18.52,668.57
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BCO BV S.A.,18.52,668.48
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,45,BCO MODAL S.A.,18.52,668.19
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BCO BV S.A.,18.53,669.23
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BCO BV S.A.,18.53,669.07
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,46,BCO BV S.A.,18.53,668.87
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BCO BV S.A.,18.53,668.72
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BCO BV S.A.,18.54,669.95
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO ORIGINAL,18.54,670.14
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO ORIGINAL,18.57,672.42
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO ORIGINAL,18.6,674.61
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO BRADESCARD,18.63,676.57
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO BRADESCARD,18.65,678.43
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,VIA CERTA FINANCIADORA S.A. - CFI,18.66,678.95
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BANCO BRADESCARD,18.67,680.14
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,VIA CERTA FINANCIADORA S.A. - CFI,18.67,679.83
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,47,BANCO BRADESCARD,18.69,681.33
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO BRADESCARD,18.72,683.68
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BANCO BRADESCARD,18.72,684.33
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO BRADESCARD,18.73,684.79
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO BRADESCARD,18.74,685.26
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BANCO ORIGINAL,18.74,685.59
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,VIA CERTA FINANCIADORA S.A. - CFI,18.75,686.07
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BANCO ORIGINAL,18.77,687.88
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO BRADESCARD,18.77,688.17
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO BRADESCARD,18.78,688.66
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO BRADESCARD,18.78,688.87
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BANCO ORIGINAL,18.78,688.49
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BANCO BRADESCARD,18.81,691.26
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BANCO BRADESCARD,18.82,691.58
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO BRADESCARD,18.83,692.86
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO BRADESCARD,18.85,694.54
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO ORIGINAL,18.88,696.58
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,BANCO ORIGINAL,18.88,696.38
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO ORIGINAL,18.89,697.29
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,48,BANCO ORIGINAL,18.89,697.2
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BANCO BRADESCARD,18.89,697.61
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,VIA CERTA FINANCIADORA S.A. - CFI,18.91,698.77
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO ORIGINAL,18.92,699.82
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO ORIGINAL,18.93,701.12
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO BRADESCARD,18.94,701.95
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,BANCO BRADESCARD,18.94,701.51
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BANCO ORIGINAL,18.94,701.42
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,BANCO ORIGINAL,18.96,703.0
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,M PAGAMENTOS S.A. CFI,18.98,705.05
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,M PAGAMENTOS S.A. CFI,18.99,705.93
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,M PAGAMENTOS S.A. CFI,18.99,705.42
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,M PAGAMENTOS S.A. CFI,18.99,705.7
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,M PAGAMENTOS S.A. CFI,18.99,705.84
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,M PAGAMENTOS S.A. CFI,18.99,705.87
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,M PAGAMENTOS S.A. CFI,18.99,705.82
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,M PAGAMENTOS S.A. CFI,18.99,705.89
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,54,M PAGAMENTOS S.A. CFI,18.99,705.63
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,M PAGAMENTOS S.A. CFI,18.99,705.53
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,M PAGAMENTOS S.A. CFI,18.99,705.9
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,M PAGAMENTOS S.A. CFI,18.99,705.82
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,M PAGAMENTOS S.A. CFI,18.99,705.51
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,M PAGAMENTOS S.A. CFI,18.99,705.96
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,M PAGAMENTOS S.A. CFI,18.99,705.53
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,49,M PAGAMENTOS S.A. CFI,18.99,705.9
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,M PAGAMENTOS S.A. CFI,18.99,705.96
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,M PAGAMENTOS S.A. CFI,18.99,705.57
2023-01-04,2023-01-10,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,REALIZE CFI S.A.,19.08,713.34
2023-01-03,2023-01-09,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,REALIZE CFI S.A.,19.08,713.35
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,REALIZE CFI S.A.,19.08,713.35
2023-01-05,2023-01-11,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,REALIZE CFI S.A.,19.08,713.34
2023-01-10,2023-01-16,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,REALIZE CFI S.A.,19.09,713.36
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,54,REALIZE CFI S.A.,19.09,713.36
2023-01-13,2023-01-19,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,REALIZE CFI S.A.,19.09,713.37
2023-01-19,2023-01-25,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,55,REALIZE CFI S.A.,19.09,713.36
2023-01-12,2023-01-18,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,REALIZE CFI S.A.,19.09,713.37
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,REALIZE CFI S.A.,19.09,713.36
2023-01-09,2023-01-13,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,53,REALIZE CFI S.A.,19.09,713.37
2023-01-06,2023-01-12,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,REALIZE CFI S.A.,19.09,713.36
2023-01-25,2023-01-31,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,50,REALIZE CFI S.A.,19.09,713.37
2023-01-24,2023-01-30,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,REALIZE CFI S.A.,19.09,713.36
2023-01-16,2023-01-20,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,54,REALIZE CFI S.A.,19.09,713.37
2023-01-11,2023-01-17,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,REALIZE CFI S.A.,19.09,713.37
2023-01-17,2023-01-23,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,54,REALIZE CFI S.A.,19.09,713.38
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,54,REALIZE CFI S.A.,19.09,713.38
2023-01-18,2023-01-24,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,55,BCO MODAL S.A.,19.1,714.59
2023-01-02,2023-01-06,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,51,BCO CREFISA S.A.,19.12,715.94
2023-01-23,2023-01-27,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,52,VIA CERTA FINANCIADORA S.A. - CFI,19.18,720.98
2023-01-20,2023-01-26,PESSOA FÍSICA,Cartão de crédito - rotativo total - Pré-fixado,55,VIA CERTA FINANCIADORA S.A. - CFI,19.19,721.89
